"Report.ID","Arrest.Date","Time","Area.ID","Area.Name","Reporting.District","Age","Sex.Code","Descent.Code","Charge.Group.Code","Charge.Group.Description","Arrest.Type.Code","Charge","Charge.Description","Address","Cross.Street","Location"
181400768,"2018-05-04",920,14,"Pacific",1494,32,"F","O",16,"Narcotic Drug Laws","M","11350HS","POSSESS CONTROLLED SUBSTANCE","400    WORLD                        WY","","(33.9433, -118.4072)"
181009631,"2018-05-04",1545,10,"West Valley",1063,51,"F","W",6,"Larceny","M","459.5PC","SHOPLIFTING","5500    RESEDA                       BL","","(34.1703, -118.536)"
181411845,"2018-05-04",830,14,"Pacific",1431,49,"F","W",NA,"","I","53.55(A)LAM","","OCEAN FRONT","SUNSET","(33.988, -118.4703)"
181411846,"2018-05-04",1920,14,"Pacific",1431,28,"M","W",NA,"","I","41.27(C)LAM","","WINDWARD","PACIFIC","(33.9874, -118.472)"
181411847,"2018-05-04",1420,14,"Pacific",1412,47,"M","W",17,"Liquor Laws","I","25620(A)BP","DRINKING ALCOHOL","MAIN","HORIZON","(33.9933, -118.4765)"
181411848,"2018-05-04",1450,14,"Pacific",1412,56,"M","O",NA,"","I","63.44(B)24L","","OZONE","OCEAN FRONT","(33.9953, -118.481)"
181411849,"2018-05-04",1230,14,"Pacific",1411,21,"M","H",17,"Liquor Laws","I","25620(A)BP","DRINKING ALCOHOL","1200    OCEAN FRONT                  WK","","(33.989, -118.4755)"
181411850,"2018-05-04",1230,14,"Pacific",1431,19,"F","B",NA,"","I","25662(A)BP","","OCEAN FRONT","CLUBHOUSE","(33.988, -118.4703)"
181411851,"2018-05-04",840,14,"Pacific",1441,54,"M","W",NA,"","I","63.44(B)LAM","","WASHINGTON","OCEAN FRONT","(33.9793, -118.4666)"
181411852,"2018-05-04",900,14,"Pacific",1441,29,"F","W",NA,"","I","53.21(A)LAM","","WASHINGTON","OCEAN FRONT","(33.9793, -118.4666)"
181411853,"2018-05-04",1525,14,"Pacific",1472,20,"M","B",NA,"","I","11362.3(A)1","","PACIFIC","65TH","(33.9608, -118.452)"
181411856,"2018-05-04",1330,14,"Pacific",1431,23,"M","B",NA,"","I","63.44(B)24L","","OCEAN FRONT","MARKET","(33.9875, -118.4741)"
181411857,"2018-05-04",1330,14,"Pacific",1431,20,"M","H",NA,"","I","63.44(B)24L","","OCEAN FRONT","MARKET","(33.9875, -118.4741)"
181411858,"2018-05-04",1330,14,"Pacific",1431,35,"M","O",NA,"","I","63.44(B)24L","","OCEAN FRONT","MARKET","(33.9875, -118.4741)"
181411859,"2018-05-04",1230,14,"Pacific",1412,29,"F","W",17,"Liquor Laws","I","25620(A)BP","DRINKING ALCOHOL","OCEAN FRONT","SUNSET","(33.9926, -118.4787)"
181411860,"2018-05-04",1645,14,"Pacific",1431,24,"M","B",17,"Liquor Laws","I","25620(A)BP","DRINKING ALCOHOL","OCEAN FRONT","WINDWARD","(33.9869, -118.4736)"
181411861,"2018-05-04",1700,14,"Pacific",1431,23,"M","O",NA,"","M","63.44(B)24L","","OCEAN FRONT","MARKET","(33.9875, -118.4741)"
181710464,"2018-05-04",945,17,"Devonshire",1751,57,"F","W",18,"Drunkeness","M","41.27CLAMC","DRINKING IN PUBLIC","TOPANGA CANYON               BL","LASSEN                       ST","(34.25, -118.606)"
181910636,"2018-05-04",2045,19,"Mission",1912,59,"F","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910637,"2018-05-04",2045,19,"Mission",1912,43,"F","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910638,"2018-05-04",2045,19,"Mission",1912,57,"F","W",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910639,"2018-05-04",2045,19,"Mission",1912,43,"M","W",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910640,"2018-05-04",2045,19,"Mission",1912,44,"M","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910641,"2018-05-04",2045,19,"Mission",1912,47,"M","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910642,"2018-05-04",2045,19,"Mission",1912,37,"F","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910643,"2018-05-04",2110,19,"Mission",1912,56,"M","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910644,"2018-05-04",2110,19,"Mission",1912,44,"M","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910645,"2018-05-04",2110,19,"Mission",1912,61,"M","H",NA,"","I","43.13.2LAMC","","13500    GLENOAKS                     BL","","(34.3172, -118.4755)"
181910720,"2018-05-04",1845,19,"Mission",1912,34,"F","O",NA,"","M","330(A)PC","","13600    GLENOAKS                     BL","","(34.3172, -118.4755)"
182110008,"2018-05-04",1410,21,"Topanga",2144,31,"M","B",24,"Miscellaneous Other Violations","M","555PC","ENTER/REMAIN ON POSTED PROPERTY","6200    SHOUP                        AV","","(34.1885, -118.619)"
182110121,"2018-05-04",1945,21,"Topanga",2103,25,"M","W",NA,"","M","63.44D4LAMC","","CHASE                        ST","KENTLAND                     AV","(34.223, -118.6192)"
182110122,"2018-05-04",1230,21,"Topanga",2143,33,"M","W",NA,"","M","41.45ALAMC","","22800    VICTORY                      BL","","(34.1864, -118.6234)"
182110124,"2018-05-04",1230,21,"Topanga",2143,34,"M","W",NA,"","M","41.45ALAMC","","22800    VICTORY                      BL","","(34.1864, -118.6234)"
5302338,"2018-05-04",1,1,"Central",152,64,"F","B",23,"Moving Traffic Violations","M","12500(A)VC","UNLICENSED DRIVER","500    SAN PEDRO","","(34.0491, -118.2558)"
5302351,"2018-05-04",240,6,"Hollywood",636,42,"M","B",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","6400    YUCCA                        ST","","(34.104, -118.3297)"
5302368,"2018-05-04",130,7,"Wilshire",734,42,"M","W",16,"Narcotic Drug Laws","M","11364(A)HS","POSS DEVICE/INSTRUMT/PARAPHERNALIA","400 S  BURNSIDE                     AV","","(34.0672, -118.3518)"
5302429,"2018-05-04",155,2,"Rampart",265,38,"M","B",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","JAMES M WOOD","ALVARADO","(34.0534, -118.2788)"
5302433,"2018-05-04",255,12,"77th Street",1253,39,"M","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","74TH","LA SALLE                     AV","(33.9728, -118.3057)"
5302450,"2018-05-04",430,9,"Van Nuys",923,33,"M","O",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","VAN NUYS","VANOWEN","(34.1939, -118.4487)"
5302454,"2018-05-04",130,2,"Rampart",265,25,"F","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","JAMES M WOOD","ALVARADO","(34.0534, -118.2788)"
5302460,"2018-05-04",530,9,"Van Nuys",964,25,"M","W",16,"Narcotic Drug Laws","M","11350HS","POSSESS CONTROLLED SUBSTANCE","4800    VAN NUYS                     BL","","(34.1579, -118.4487)"
5302394,"2018-05-04",310,2,"Rampart",251,29,"M","H",24,"Miscellaneous Other Violations","M","594(B)(1)PC","VANDALISM W/LOSS VALUED EQ OR > $400/10000","600 S  RAMPART                      BL","","(34.0624, -118.2813)"
5302327,"2018-05-04",30,13,"Newton",1383,24,"F","H",7,"Vehicle Theft","F","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","59TH                         PL","BROADWAY                     ST","(33.986, -118.2783)"
5302475,"2018-05-04",350,11,"Northeast",1179,64,"M","W",7,"Vehicle Theft","F","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","AVENUE 43","CARLOTA","(34.0935, -118.2066)"
5302364,"2018-05-04",145,19,"Mission",1904,38,"M","H",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","14500    OLIVE VIEW                   DR","","(34.3242, -118.4494)"
5302444,"2018-05-04",100,21,"Topanga",2115,24,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","8200    OWENSMOUTH                   AV","","(34.2176, -118.6016)"
5302535,"2018-05-04",810,15,"N Hollywood",1503,36,"M","H",8,"Other Assaults","M","243(E)(1)PC","BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL","6700    VANTAGE                      AV","","(34.1921, -118.3976)"
5302572,"2018-05-04",910,3,"Southwest",336,25,"M","H",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","JEFFERSON","ARLINGTON","(34.0256, -118.3177)"
5302578,"2018-05-04",335,12,"77th Street",1249,21,"F","B",13,"Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","66TH                         ST","FIGUEROA","(33.9798, -118.2827)"
5302585,"2018-05-04",815,21,"Topanga",2118,33,"F","B",8,"Other Assaults","M","243(B)PC","BATTERY ON PO/EMERGENCY PERSONNEL W/O INJ","20100    ROSCOE                       BL","","(34.2202, -118.571)"
5302592,"2018-05-04",920,20,"Olympic",2019,56,"M","B",24,"Miscellaneous Other Violations","O","3454(C)PC","FLASH INCARCERATION","BEVERLY","VIRGIL","(34.0764, -118.2868)"
5302593,"2018-05-04",1040,14,"Pacific",1415,22,"M","W",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","ROSE                         AV","FREDERICK","(34.004, -118.4628)"
5302613,"2018-05-04",933,15,"N Hollywood",1555,25,"M","B",8,"Other Assaults","M","242PC","BATTERY ON NONCOHABITATING FORMER SPOUSE","MAGNOLIA","E  VINELAND","(34.1649, -118.3706)"
5302830,"2018-05-04",1000,13,"Newton",1323,50,"M","B",15,"Against Family/Child","M","273.6(A)PC","DISOBEY DOMESTIC RELATIONS COURT ORDER","1100 E  24TH                         ST","","(34.0216, -118.2564)"
5302841,"2018-05-04",940,12,"77th Street",1241,54,"M","W",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","6500    WEST                         BL","","(33.9806, -118.3352)"
5302853,"2018-05-04",335,12,"77th Street",1249,33,"F","B",13,"Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","FIGUEROA","66TH","(33.9798, -118.2827)"
5302860,"2018-05-04",430,12,"77th Street",1249,25,"F","H",13,"Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","67TH","FIGUEROA","(33.979, -118.2827)"
5302869,"2018-05-04",1140,14,"Pacific",1494,27,"M","B",16,"Narcotic Drug Laws","F","11360A3DHS","SALE/TRANS >28.5G MARIJUANA OR >4G","300    WORLD WAY","","(33.944, -118.4073)"
5302886,"2018-05-04",500,12,"77th Street",1266,20,"F","H",13,"Prostitution/Allied","M","653.22(A)PC","LOITER:INTENT:PROSTITUTION","FIGUEROA","82ND                         ST","(33.9644, -118.2827)"
5302889,"2018-05-04",1240,10,"West Valley",1011,23,"M","H",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","19200    SHERMAN                      WY","","(34.2047, -118.5531)"
5302890,"2018-05-04",1110,5,"Harbor",566,57,"M","H",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","8TH","HARBOR                       BL","(33.7347, -118.2842)"
5302896,"2018-05-04",1245,11,"Northeast",1151,23,"M","B",14,"Sex (except rape/prst)","M","314.1PC","INDECENT EXPOSURE,ILL ENTRY OCCUPY DWELLG","4800    HOLLYWOOD                    BL","","(34.1018, -118.2945)"
5302588,"2018-05-04",755,12,"77th Street",1242,26,"M","H",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","2600 W  65TH                         PL","","(33.98, -118.3216)"
5302888,"2018-05-04",1035,15,"N Hollywood",1547,27,"F","H",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","LANKERSHIM","BURBANK","(34.1673, -118.3816)"
5302557,"2018-05-04",1000,14,"Pacific",1457,37,"M","B",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","12300    CULVER                       BL","","(33.992, -118.4201)"
5302901,"2018-05-04",1240,13,"Newton",1352,18,"M","H",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","4600 S  MAIN                         ST","","(34.002, -118.274)"
5302908,"2018-05-04",1330,6,"Hollywood",622,23,"M","B",15,"Against Family/Child","M","273.6(A)PC","DISOBEY DOMESTIC RELATIONS COURT ORDER","700    HILLSIDE","","(34.1047, -118.3475)"
5302922,"2018-05-04",950,4,"Hollenbeck",479,25,"M","H",24,"Miscellaneous Other Violations","M","836.6(A)PC","ESCAPE/ATTEMPT ESCAPE FROM CUSTODY","ESPERANZA","SPENCE","(34.0248, -118.1956)"
5302942,"2018-05-04",1435,9,"Van Nuys",901,20,"F","O",13,"Prostitution/Allied","M","647(B)PC","PROSTITUTION","SEPULVEDA","SHERMAN                      WY","(34.2012, -118.4662)"
5302943,"2018-05-04",1240,1,"Central",152,20,"M","W",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","500 S  OLIVE                        ST","","(34.0495, -118.2529)"
5302970,"2018-05-04",1420,1,"Central",135,32,"F","B",24,"Miscellaneous Other Violations","M","594(A)PC","VANDALISM","3RD","LOS ANGELES","(34.0485, -118.2447)"
5302996,"2018-05-04",1245,21,"Topanga",2136,28,"M","H",16,"Narcotic Drug Laws","M","11377(A)HS","POSSESSION CONTROLLED SUBSTANCE","7200    MILWOOD                      AV","","(34.201, -118.5943)"
5303019,"2018-05-04",1615,2,"Rampart",265,30,"M","W",24,"Miscellaneous Other Violations","M","853.7PC","FTA AFTER WRITTEN PROMISE","ALVARADO","7TH","(34.0565, -118.2768)"
5303020,"2018-05-04",1510,15,"N Hollywood",1539,54,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","5900    VINELAND                     AV","","(34.1776, -118.3703)"
5303021,"2018-05-04",1520,1,"Central",185,27,"M","H",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","1200    SANTEE                       ST","","(34.0363, -118.2573)"
5303025,"2018-05-04",1530,18,"Southeast",1842,30,"M","B",12,"Weapon (carry/poss)","F","29800(A)1PC","POSS F/ARM BY CONVICTED FELON/ADDICT/ETC","IMPERIAL","FIGUEROA","(33.931, -118.2826)"
5303048,"2018-05-04",1705,6,"Hollywood",668,45,"M","H",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","5600    LA MIRADA                    AV","","(34.0938, -118.3109)"
5303051,"2018-05-04",1610,4,"Hollenbeck",464,42,"M","W",6,"Larceny","M","484(A)PC","GRAND THEFT (OVER $400)","2100 E  1ST                          ST","","(34.0449, -118.2137)"
5303061,"2018-05-04",1610,13,"Newton",1353,28,"M","H",12,"Weapon (carry/poss)","F","12025(A)PC","CARRY CONCEALED WEAPON IN VEHICLE W/O LIC","MCKINLEY","VERNON","(34.0039, -118.2609)"
5303069,"2018-05-04",1750,10,"West Valley",1015,21,"M","H",4,"Aggravated Assault","F","273.5(A)PC","CORPORAL INJURY ON SPOUSE/COHABITANT/ETC","7300    BALCOM                       AV","","(34.203, -118.5208)"
5303086,"2018-05-04",1715,3,"Southwest",362,21,"M","B",24,"Miscellaneous Other Violations","O","1203.2(A)PC","REARREST/REVOKE PROBATION/ETC","COLISEUM","MARTIN LUTHER KING JR        BL","(34.0175, -118.346)"
5302934,"2018-05-04",1305,18,"Southeast",1841,54,"M","B",8,"Other Assaults","F","422(A)PC","TERRORIZE CAUSING FEAR","600 W  110TH                        ST","","(33.9356, -118.2848)"
5302931,"2018-05-04",1235,16,"Foothill",1687,43,"F","H",6,"Larceny","F","487(A)PC","GRAND THEFT MONEY/PROPERTY > $400","8100    VINELAND                     AV","","(34.2175, -118.3703)"
5302986,"2018-05-04",1415,6,"Hollywood",656,30,"M","H",23,"Moving Traffic Violations","F","20001(A)VC","HIT AND RUN CAUSING INJURY/DEATH","SANTA MONICA                 BL","LODI                         PL","(34.0908, -118.3234)"
5303016,"2018-05-04",1240,3,"Southwest",395,27,"M","H",7,"Vehicle Theft","F","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","42ND STREET","WESTERN AVE","(34.0073, -118.3089)"
5303040,"2018-05-04",1355,14,"Pacific",1435,37,"M","O",6,"Larceny","F","368(D)PC","THEFT OF ELDER/DEPENDENT ADULT OVER $400","11600    CHARNOCK                     RD","","(34.0131, -118.4262)"
5303089,"2018-05-04",1815,5,"Harbor",526,21,"M","H",23,"Moving Traffic Violations","M","14601.3AVC","LIC SUSPENDED/HABITUAL TRAFFIC OFFENDR","ANAHEIM","MARINE                       AV","(33.7799, -118.2644)"
5303101,"2018-05-04",1855,13,"Newton",1362,58,"M","B",24,"Miscellaneous Other Violations","F","3000.08CPC","PAROLE WARRANT","WALL                         ST","51ST                         ST","(33.9965, -118.2718)"
5303104,"2018-05-04",1750,16,"Foothill",1672,29,"F","B",13,"Prostitution/Allied","M","647(B)PC","PROSTITUTION","LANKERSHIM","PENDLETON","(34.2279, -118.3878)"
5303113,"2018-05-04",1715,21,"Topanga",2155,23,"F","B",8,"Other Assaults","M","243(A)PC","BATTERY ON PERSON","6100    CORAL PINK                   CI","","(34.1818, -118.6129)"
5303115,"2018-05-04",1755,12,"77th Street",1242,27,"M","B",5,"Burglary","F","459PC","BURGLARY","6000    MADDEN                       AV","","(33.9855, -118.3255)"
5303117,"2018-05-04",1945,13,"Newton",1393,48,"M","B",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","FLORENCE","MAIN","(33.9747, -118.2739)"
5303127,"2018-05-04",1705,7,"Wilshire",722,21,"F","B",6,"Larceny","M","459.5PC","SHOPLIFTING","8400 W  3RD                          ST","","(34.073, -118.3731)"
5303137,"2018-05-04",1800,13,"Newton",1322,17,"M","H",12,"Weapon (carry/poss)","F","29800(B)PC","POSS F/ARM BY JUV FELON PROSECUTE AS ADLT","400 E  ADAMS                        BL","","(34.0234, -118.2654)"
5303143,"2018-05-04",1620,3,"Southwest",338,22,"M","B",24,"Miscellaneous Other Violations","M","594(A)PC","VANDALISM","CATALINA","JEFFERSON","(34.0255, -118.2937)"
5303151,"2018-05-04",1850,13,"Newton",1307,58,"M","B",16,"Narcotic Drug Laws","F","11352(A)HS","TRANSPORT/SELL/ETC CONTROLLED SUBSTANCE","CROCKER","AGATHA","(34.0378, -118.2483)"
5303157,"2018-05-04",2015,4,"Hollenbeck",443,36,"M","H",5,"Burglary","F","459PC","BURGLARY","6TH                          ST","ST LOUIS","(34.0609, -118.2052)"
5303161,"2018-05-04",2030,9,"Van Nuys",933,21,"F","W",24,"Miscellaneous Other Violations","F","594(A)PC","VANDALISM","VAN NUYS","VALERIO","(34.1831, -118.4523)"
5303166,"2018-05-04",1910,13,"Newton",1346,33,"M","H",24,"Miscellaneous Other Violations","O","3455(C)PC","PENDING REVOCATION HEARING","1300 E  43RD                         ST","","(34.0058, -118.2521)"
5303168,"2018-05-04",1955,2,"Rampart",248,15,"M","H",24,"Miscellaneous Other Violations","M","594(A)(1)PC","DEFACE PROPERTY","400    WITMER                       ST","","(34.0576, -118.2644)"
5303169,"2018-05-04",2011,19,"Mission",1941,31,"M","W",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","DEVONSHIRE","E  405                          FY","(34.2685, -118.4694)"
5303172,"2018-05-04",1835,3,"Southwest",363,27,"M","B",6,"Larceny","M","459.5PC","SHOPLIFTING","3700    SANTA ROSALIA                DR","","(34.0072, -118.3373)"
5303174,"2018-05-04",1955,12,"77th Street",1239,32,"M","H",7,"Vehicle Theft","F","487(D)(1)PC","GRAND THEFT AUTO/HORSE/ETC","60TH                         ST","KANSAS                       ST","(33.9859, -118.2937)"
5303178,"2018-05-04",1930,11,"Northeast",1124,46,"M","B",15,"Against Family/Child","F","278.5PC","VIOLATION OF CUSTODY DECREE","3200    DREW                         ST","","(34.1186, -118.245)"
5303179,"2018-05-04",1715,4,"Hollenbeck",424,37,"F","H",7,"Vehicle Theft","F","10851(A)VC","TAKE VEHICLE W/O OWNER'S CONSENT","3500    VALLEY                       BL","","(34.07, -118.1998)"
5303185,"2018-05-04",2000,3,"Southwest",363,18,"M","B",3,"Robbery","F","A211PC","ATTEMPT - ROBBERY","MARLTON","DON FELIPE","(34.0076, -118.3431)"
5303192,"2018-05-04",2000,18,"Southeast",1841,67,"M","H",4,"Aggravated Assault","F","245(A)(1)PC","ADW, NOT FIREARM, W/GBI","500 W  112TH                        ST","","(33.9329, -118.2826)"
5303211,"2018-05-04",1900,3,"Southwest",395,26,"M","B",24,"Miscellaneous Other Violations","O","1203.2(A)PC","REARREST/REVOKE PROBATION/ETC","4200    DENKER                       AV","","(34.0073, -118.3108)"
5303212,"2018-05-04",2110,6,"Hollywood",645,27,"M","B",5,"Burglary","F","459PC","BURGLARY","SUNSET                       BL","SYCAMORE                     AV","(34.098, -118.3425)"
5303214,"2018-05-04",2055,13,"Newton",1361,26,"F","H",23,"Moving Traffic Violations","M","14601.1AVC","DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON","4800    BROADWAY","","(33.9992, -118.2783)"
5303221,"2018-05-04",2042,13,"Newton",1346,39,"M","H",22,"Driving Under Influence","M","23152(A)VC","DRUNK DRIVING ALCOHOL/DRUGS","43RD                         ST","CENTRAL","(34.0058, -118.2565)"
5302607,"2018-05-04",910,20,"Olympic",2042,39,"M","H",24,"Miscellaneous Other Violations","M","602.5(A)PC","UNAUTHORIZED ENTRY NONCOMMERCIAL DWELLNG","800    WESTCHESTER                  PL","","(34.0581, -118.3155)"
